,node_artist,edge_artist,followers,genres,popularity,_type,edge_uri
744,spotify:artist:5z2cHsOmmmWcAPNG1oEhw0,702,666781,contemporary r&b; girl group; hip pop; neo soul; quiet storm; r&b; urban contemporary,54,artist,spotify:artist:2S8UlyXW4JjjHcbeg8ddIo
745,spotify:artist:5z2cHsOmmmWcAPNG1oEhw0,Shai,684256,boy band; contemporary r&b; hip pop; neo soul; new jack swing; quiet storm; r&b; urban contemporary,49,artist,spotify:artist:72y3ZI95ctkQC2O4mjBaU3
746,spotify:artist:5z2cHsOmmmWcAPNG1oEhw0,Adina Howard,359005,contemporary r&b; hip pop; neo soul; r&b; urban contemporary,47,artist,spotify:artist:266SmBZTt4zRzaKEANWbfQ
747,spotify:artist:5z2cHsOmmmWcAPNG1oEhw0,Kelly Price,896646,contemporary r&b; hip pop; neo soul; quiet storm; r&b; urban contemporary,54,artist,spotify:artist:49FeZO3eSrJs7oH7lYLU1r
748,spotify:artist:5z2cHsOmmmWcAPNG1oEhw0,Monifah,272610,contemporary r&b; hip pop; neo soul; new jack swing; r&b; urban contemporary,44,artist,spotify:artist:7peqq4aACFkBwIWGG0YRJ9
749,spotify:artist:5z2cHsOmmmWcAPNG1oEhw0,SWV,1637514,contemporary r&b; girl group; hip hop; hip pop; neo soul; new jack swing; quiet storm; r&b; urban contemporary,60,artist,spotify:artist:2NmK5FyrQ18HOPXq1UBzqa
750,spotify:artist:5z2cHsOmmmWcAPNG1oEhw0,Soul For Real,568912,boy band; contemporary r&b; hip pop; new jack swing; quiet storm; r&b; urban contemporary,53,artist,spotify:artist:296LotOmbj7eOX7r9l46fK
751,spotify:artist:5z2cHsOmmmWcAPNG1oEhw0,Jon B.,1088580,contemporary r&b; hip hop; hip pop; neo soul; quiet storm; r&b; urban contemporary,52,artist,spotify:artist:3SRJWVa6lZnqRHOyAHmDrX
752,spotify:artist:5z2cHsOmmmWcAPNG1oEhw0,Aaron Hall,458854,contemporary r&b; neo soul; new jack swing; quiet storm; r&b; urban contemporary,48,artist,spotify:artist:772SIFJQiXTCfxncTK1UMn
753,spotify:artist:5z2cHsOmmmWcAPNG1oEhw0,Dru Hill,1303211,contemporary r&b; hip hop; hip pop; neo soul; quiet storm; r&b; urban contemporary,56,artist,spotify:artist:1255GTUKNCLCTvH9ctD4cT
754,spotify:artist:5z2cHsOmmmWcAPNG1oEhw0,Faith Evans,1364257,contemporary r&b; hip hop; hip pop; neo soul; quiet storm; r&b; urban contemporary,64,artist,spotify:artist:5NDMothbpdpq2xHqSjrrWn
755,spotify:artist:5z2cHsOmmmWcAPNG1oEhw0,Kut Klose,274843,contemporary r&b; girl group; hip pop; new jack swing; r&b; urban contemporary,42,artist,spotify:artist:3g0RlUGYDE7rdAJSnLkNOv
756,spotify:artist:5z2cHsOmmmWcAPNG1oEhw0,Hi-Five,494286,boy band; contemporary r&b; hip pop; neo soul; new jack swing; quiet storm; r&b; urban contemporary,45,artist,spotify:artist:0EVUivUkugMtNF09L4QBMH
757,spotify:artist:5z2cHsOmmmWcAPNG1oEhw0,Brownstone,383227,contemporary r&b; girl group; hip pop; neo soul; quiet storm; r&b; urban contemporary,45,artist,spotify:artist:6dQgkiJm1fRkcqKOvPzysr
758,spotify:artist:5z2cHsOmmmWcAPNG1oEhw0,Monica,2250156,contemporary r&b; dance pop; hip pop; neo soul; pop r&b; r&b; urban contemporary,62,artist,spotify:artist:6nzxy2wXs6tLgzEtqOkEi2
759,spotify:artist:5z2cHsOmmmWcAPNG1oEhw0,Next,1035321,boy band; contemporary r&b; hip hop; hip pop; minneapolis sound; neo soul; new jack swing; quiet storm; r&b; urban contemporary,55,artist,spotify:artist:2MGT7CYlixSPxAnnkhLpaA
760,spotify:artist:08rMCq2ek1YjdDBsCPVH2s,Christina Milian,1232072,dance pop; hip hop; hip pop; pop rap; post-teen pop; r&b; urban contemporary,55,artist,spotify:artist:4eAOcbAXIF4BmbN6E1QIlw
761,spotify:artist:08rMCq2ek1YjdDBsCPVH2s,Teedra Moses,169152,alternative r&b; contemporary r&b; hip pop; neo soul; r&b; urban contemporary,52,artist,spotify:artist:6vfR5QRc3xca0KvpG8KZBE
762,spotify:artist:08rMCq2ek1YjdDBsCPVH2s,Nivea,650405,atl hip hop; contemporary r&b; hip pop; pop r&b; r&b; urban contemporary,47,artist,spotify:artist:15Dh5PvHQj909E0RgAe0aN
763,spotify:artist:08rMCq2ek1YjdDBsCPVH2s,Mýa,1209499,contemporary r&b; dance pop; hip pop; neo soul; r&b; urban contemporary,62,artist,spotify:artist:6lHL3ubAMgSasKjNqKb8HF
764,spotify:artist:08rMCq2ek1YjdDBsCPVH2s,Blaque,430835,contemporary r&b; dance pop; girl group; hip pop; r&b; urban contemporary,47,artist,spotify:artist:1nSRa2YjjFWJLHGKM07oGQ
765,spotify:artist:08rMCq2ek1YjdDBsCPVH2s,Melanie Fiona,791202,canadian pop; hip pop; neo soul; pop r&b; r&b; urban contemporary,50,artist,spotify:artist:4O2YL4ygn6eTBC0w1hyWUM
766,spotify:artist:08rMCq2ek1YjdDBsCPVH2s,Brandy,2949788,contemporary r&b; dance pop; hip hop; hip pop; neo soul; r&b; urban contemporary,65,artist,spotify:artist:05oH07COxkXKIMt6mIPRee
767,spotify:artist:08rMCq2ek1YjdDBsCPVH2s,Tweet,537748,contemporary r&b; hip hop; hip pop; neo soul; r&b; urban contemporary,49,artist,spotify:artist:6zDBeei6hHRiZdAJ6zoTCo
768,spotify:artist:08rMCq2ek1YjdDBsCPVH2s,Kelly Rowland,3229521,atl hip hop; dance pop; hip pop; neo soul; pop; pop rap; post-teen pop; r&b; rap; urban contemporary,67,artist,spotify:artist:3AuMNF8rQAKOzjYppFNAoB
769,spotify:artist:08rMCq2ek1YjdDBsCPVH2s,Faith Evans,1364257,contemporary r&b; hip hop; hip pop; neo soul; quiet storm; r&b; urban contemporary,64,artist,spotify:artist:5NDMothbpdpq2xHqSjrrWn
770,spotify:artist:08rMCq2ek1YjdDBsCPVH2s,Monica,2250156,contemporary r&b; dance pop; hip pop; neo soul; pop r&b; r&b; urban contemporary,62,artist,spotify:artist:6nzxy2wXs6tLgzEtqOkEi2
771,spotify:artist:08rMCq2ek1YjdDBsCPVH2s,Danity Kane,580882,dance pop; girl group; hip pop; post-teen pop; r&b; urban contemporary,47,artist,spotify:artist:3FD9VAd0ppjmKbfxF4LzUh
772,spotify:artist:08rMCq2ek1YjdDBsCPVH2s,Cherish,549066,atl hip hop; dance pop; girl group; hip pop; r&b; southern hip hop; urban contemporary,69,artist,spotify:artist:1c70yCa8sRgIiQxl3HOEFo
773,spotify:artist:08rMCq2ek1YjdDBsCPVH2s,Fantasia,1796768,contemporary r&b; dance pop; hip pop; neo soul; pop r&b; quiet storm; r&b; urban contemporary,57,artist,spotify:artist:7xAcVHPiirnUqfdqo0USb1
774,spotify:artist:08rMCq2ek1YjdDBsCPVH2s,702,666781,contemporary r&b; girl group; hip pop; neo soul; quiet storm; r&b; urban contemporary,54,artist,spotify:artist:2S8UlyXW4JjjHcbeg8ddIo
775,spotify:artist:08rMCq2ek1YjdDBsCPVH2s,LeToya,567888,contemporary r&b; hip pop; pop r&b; r&b; urban contemporary,45,artist,spotify:artist:5xenrbYhp4IRydrWpBe4Bx
776,spotify:artist:08rMCq2ek1YjdDBsCPVH2s,3LW,545118,contemporary r&b; dance pop; girl group; hip pop; r&b; urban contemporary,45,artist,spotify:artist:2lFHVcUeJ9Gq6AZiU3ZAOa
777,spotify:artist:08rMCq2ek1YjdDBsCPVH2s,Keri Hilson,1789338,dance pop; hip pop; post-teen pop; r&b; urban contemporary,67,artist,spotify:artist:63wjoROpeh5f11Qm93UiJ1
778,spotify:artist:08rMCq2ek1YjdDBsCPVH2s,Cassie,1343537,dance pop; hip pop; r&b; urban contemporary,63,artist,spotify:artist:27FGXRNruFoOdf1vP8dqcH
779,spotify:artist:08rMCq2ek1YjdDBsCPVH2s,Jazmine Sullivan,1789514,alternative r&b; dance pop; hip pop; neo soul; pop; pop r&b; r&b; rap; urban contemporary,65,artist,spotify:artist:7gSjFKpVmDgC2MMsnN8CYq
780,spotify:artist:7HLvzuM9p11k9lUQfSM4Rq,Cinderella,1447187,album rock; glam metal; hard rock; metal; rock,58,artist,spotify:artist:7HL4id2U7FSDJtfKQHMgQx
781,spotify:artist:7HLvzuM9p11k9lUQfSM4Rq,Slaughter,530602,album rock; canadian metal; glam metal; hard rock; rock; sleaze rock,46,artist,spotify:artist:4ibNXJiMYOPibpS9DB9Qz3
782,spotify:artist:7HLvzuM9p11k9lUQfSM4Rq,Firehouse,755862,album rock; glam metal; hard rock,56,artist,spotify:artist:28pS8WVbFstY0o1SrqCf8I
783,spotify:artist:7HLvzuM9p11k9lUQfSM4Rq,Ratt,954125,album rock; glam metal; hard rock; metal; rock,57,artist,spotify:artist:3tufWJzpCiAGleBt5TkmTn
784,spotify:artist:7HLvzuM9p11k9lUQfSM4Rq,Kix,240422,album rock; glam metal; hard rock; sleaze rock,44,artist,spotify:artist:45KpBChrKYWhTlU6N57ofu
785,spotify:artist:7HLvzuM9p11k9lUQfSM4Rq,Winger,422843,album rock; glam metal; hard rock; rock; sleaze rock,48,artist,spotify:artist:2qQeKHrQJHLLbvDAOSO874
786,spotify:artist:7HLvzuM9p11k9lUQfSM4Rq,Quiet Riot,1523594,album rock; classic rock; glam metal; hard rock; metal; rock,59,artist,spotify:artist:1dLWg6m8RRhizsdqJbhyj3
787,spotify:artist:7HLvzuM9p11k9lUQfSM4Rq,STEELHEART,292108,glam metal; hard rock; sleaze rock,47,artist,spotify:artist:0ecbvwhuhiEAWOLHlRXpqD
788,spotify:artist:7HLvzuM9p11k9lUQfSM4Rq,Tesla,811142,album rock; classic rock; glam metal; hard rock; rock; sacramento indie,54,artist,spotify:artist:0dgnITyIAN4NrmUVisvxHU
789,spotify:artist:7HLvzuM9p11k9lUQfSM4Rq,Britny Fox,121755,glam metal; hard rock; sleaze rock,32,artist,spotify:artist:4FffNBBwp4PayIiCBeJFPQ
790,spotify:artist:7HLvzuM9p11k9lUQfSM4Rq,White Lion,757426,album rock; glam metal; hard rock; rock,53,artist,spotify:artist:3nLYJvqbEzs5kg2TlprxIG
791,spotify:artist:7HLvzuM9p11k9lUQfSM4Rq,Danger Danger,151769,album rock; glam metal; hard rock; sleaze rock,41,artist,spotify:artist:1VaIDrxow5xfLmB9R26JVZ
792,spotify:artist:7HLvzuM9p11k9lUQfSM4Rq,Faster Pussycat,222297,glam metal; glam punk; hard rock; sleaze rock,42,artist,spotify:artist:1FwGBBwUviGVIeDIByO7u7
793,spotify:artist:7HLvzuM9p11k9lUQfSM4Rq,L.A. Guns,372696,album rock; glam metal; hard rock; metal; rock; sleaze rock,47,artist,spotify:artist:22TEmHXBBLjTec2LOAuMdS
794,spotify:artist:7HLvzuM9p11k9lUQfSM4Rq,Poison,2817570,album rock; glam metal; hard rock; rock,64,artist,spotify:artist:1fBCIkoPOPCDLUxGuWNvyo
795,spotify:artist:7HLvzuM9p11k9lUQfSM4Rq,Great White,800812,album rock; classic rock; glam metal; hard rock; metal; rock,53,artist,spotify:artist:6ZPbX2Lxd40e2UVkXpyxvI
796,spotify:artist:7HLvzuM9p11k9lUQfSM4Rq,Vince Neil,159871,glam metal; hard rock; sleaze rock,39,artist,spotify:artist:6prESDxZHvHyqqYsHSn0FE
797,spotify:artist:7HLvzuM9p11k9lUQfSM4Rq,Enuff Z'Nuff,78487,glam metal; hard rock; sleaze rock; underground power pop,31,artist,spotify:artist:2Y36dqR145FjTKUjibEcjO
798,spotify:artist:7HLvzuM9p11k9lUQfSM4Rq,Autograph,190657,album rock; glam metal; hard rock,44,artist,spotify:artist:2koMWjvRRF0cOpJnjhdKx0
799,spotify:artist:7HLvzuM9p11k9lUQfSM4Rq,Damn Yankees,444548,album rock; classic rock; glam metal; hard rock; rock,47,artist,spotify:artist:7ihLzUpuNecU5VBkvOUDNq
800,spotify:artist:1dLWg6m8RRhizsdqJbhyj3,Cinderella,1447187,album rock; glam metal; hard rock; metal; rock,58,artist,spotify:artist:7HL4id2U7FSDJtfKQHMgQx
801,spotify:artist:1dLWg6m8RRhizsdqJbhyj3,Slaughter,530602,album rock; canadian metal; glam metal; hard rock; rock; sleaze rock,46,artist,spotify:artist:4ibNXJiMYOPibpS9DB9Qz3
802,spotify:artist:1dLWg6m8RRhizsdqJbhyj3,Warrant,1072725,album rock; glam metal; hard rock; rock,56,artist,spotify:artist:7HLvzuM9p11k9lUQfSM4Rq
803,spotify:artist:1dLWg6m8RRhizsdqJbhyj3,Great White,800812,album rock; classic rock; glam metal; hard rock; metal; rock,53,artist,spotify:artist:6ZPbX2Lxd40e2UVkXpyxvI
804,spotify:artist:1dLWg6m8RRhizsdqJbhyj3,Ratt,954125,album rock; glam metal; hard rock; metal; rock,57,artist,spotify:artist:3tufWJzpCiAGleBt5TkmTn
805,spotify:artist:1dLWg6m8RRhizsdqJbhyj3,Dokken,579333,album rock; glam metal; hard rock; metal; rock,52,artist,spotify:artist:09hNSPPOxDop4FRdr6UEnq
806,spotify:artist:1dLWg6m8RRhizsdqJbhyj3,Autograph,190657,album rock; glam metal; hard rock,44,artist,spotify:artist:2koMWjvRRF0cOpJnjhdKx0
807,spotify:artist:1dLWg6m8RRhizsdqJbhyj3,Y&T,182263,album rock; glam metal; hard rock; metal; rock; sleaze rock,44,artist,spotify:artist:49Cw140t9jupn4S3udehoP
808,spotify:artist:1dLWg6m8RRhizsdqJbhyj3,Twisted Sister,2183156,album rock; glam metal; hard rock; metal; rock,63,artist,spotify:artist:7b85ve82Sh36a3UAx74wut
809,spotify:artist:1dLWg6m8RRhizsdqJbhyj3,Krokus,260016,album rock; glam metal; hard rock; metal; rock; swiss rock,45,artist,spotify:artist:4YveAIZNQZBiWbt7iWsvCa
810,spotify:artist:1dLWg6m8RRhizsdqJbhyj3,Lita Ford,388625,album rock; glam metal; hard rock,47,artist,spotify:artist:77tBvvyd6SD4Y9Um1xcbxP
811,spotify:artist:1dLWg6m8RRhizsdqJbhyj3,Kix,240422,album rock; glam metal; hard rock; sleaze rock,44,artist,spotify:artist:45KpBChrKYWhTlU6N57ofu
812,spotify:artist:1dLWg6m8RRhizsdqJbhyj3,Helix,82703,album rock; canadian metal; classic canadian rock; glam metal; hard rock; metal; sleaze rock,43,artist,spotify:artist:7JF6mRd5N8LzsKugg4rcSG
813,spotify:artist:1dLWg6m8RRhizsdqJbhyj3,Ace Frehley,194254,album rock; glam metal; hard rock; metal; rock,49,artist,spotify:artist:62olK5zZHSgFUXGDykgBL8
814,spotify:artist:1dLWg6m8RRhizsdqJbhyj3,Firehouse,755862,album rock; glam metal; hard rock,56,artist,spotify:artist:28pS8WVbFstY0o1SrqCf8I
815,spotify:artist:1dLWg6m8RRhizsdqJbhyj3,Winger,422843,album rock; glam metal; hard rock; rock; sleaze rock,48,artist,spotify:artist:2qQeKHrQJHLLbvDAOSO874
816,spotify:artist:1dLWg6m8RRhizsdqJbhyj3,Tesla,811142,album rock; classic rock; glam metal; hard rock; rock; sacramento indie,54,artist,spotify:artist:0dgnITyIAN4NrmUVisvxHU
817,spotify:artist:1dLWg6m8RRhizsdqJbhyj3,White Lion,757426,album rock; glam metal; hard rock; rock,53,artist,spotify:artist:3nLYJvqbEzs5kg2TlprxIG
818,spotify:artist:1dLWg6m8RRhizsdqJbhyj3,W.A.S.P.,799033,album rock; glam metal; hard rock; metal; rock,56,artist,spotify:artist:3BVkDHWRvLJEyKdvhLbjsq
819,spotify:artist:1dLWg6m8RRhizsdqJbhyj3,David Lee Roth,564262,album rock; classic rock; glam metal; hard rock; metal; neo classical metal; rock,51,artist,spotify:artist:0KyCXNSa7ZMb5LydfKbLG3
860,spotify:artist:5lkiCO9UQ8B23dZ1o0UV4m,"Crosby, Stills & Nash",1615633,album rock; art rock; blues rock; brill building pop; classic rock; country rock; folk; folk rock; heartland rock; mellow gold; psychedelic rock; rock; roots rock; soft rock,60,artist,spotify:artist:2pdvghEHZJtgSXZ7cvNLou
861,spotify:artist:5lkiCO9UQ8B23dZ1o0UV4m,James Taylor,2143351,classic rock; folk; folk rock; mellow gold; rock; singer-songwriter; soft rock,67,artist,spotify:artist:0vn7UBvSQECKJm2817Yf1P
862,spotify:artist:5lkiCO9UQ8B23dZ1o0UV4m,Poco,208740,album rock; classic rock; country rock; folk; folk rock; heartland rock; mellow gold; roots rock; singer-songwriter; soft rock,48,artist,spotify:artist:0fyqyjD7pbaVzbu94ylWQR
863,spotify:artist:5lkiCO9UQ8B23dZ1o0UV4m,Don Henley,1326193,album rock; classic rock; country rock; folk rock; heartland rock; mellow gold; new wave pop; pop rock; rock; singer-songwriter; soft rock; yacht rock,64,artist,spotify:artist:5dbuFbrHa1SJlQhQX9OUJ2
864,spotify:artist:5lkiCO9UQ8B23dZ1o0UV4m,Loggins & Messina,406533,album rock; classic rock; country rock; folk; folk rock; mellow gold; soft rock,53,artist,spotify:artist:7emRV8AluG3d4e5T0DZiK9
865,spotify:artist:5lkiCO9UQ8B23dZ1o0UV4m,Warren Zevon,348850,album rock; art rock; blues rock; classic rock; country rock; folk; folk rock; heartland rock; mellow gold; piano rock; pop rock; rock; roots rock; singer-songwriter; soft rock,57,artist,spotify:artist:3mY9Ii0cL5SQxpOTAm8SHx
866,spotify:artist:5lkiCO9UQ8B23dZ1o0UV4m,Jim Croce,1104830,album rock; classic rock; country rock; folk; folk rock; mellow gold; rock; singer-songwriter; soft rock,64,artist,spotify:artist:1R6Hx1tJ2VOUyodEpC12xM
867,spotify:artist:5lkiCO9UQ8B23dZ1o0UV4m,Dan Fogelberg,640982,adult standards; classic rock; country rock; folk; folk rock; mellow gold; singer-songwriter; soft rock; yacht rock,54,artist,spotify:artist:0cA5Tg15TwARIRZeiNT1RO
868,spotify:artist:5lkiCO9UQ8B23dZ1o0UV4m,Pure Prairie League,209752,album rock; classic rock; country rock; folk; folk rock; heartland rock; mellow gold; roots rock; singer-songwriter; soft rock,50,artist,spotify:artist:1MXwwmS2JpmsHZhdMeOL2s
869,spotify:artist:5lkiCO9UQ8B23dZ1o0UV4m,Gordon Lightfoot,672826,canadian country; canadian singer-songwriter; classic rock; country rock; folk; folk rock; mellow gold; rock; roots rock; singer-songwriter; soft rock,61,artist,spotify:artist:23rleGXVOVVgTk3xgtmfE4
870,spotify:artist:5lkiCO9UQ8B23dZ1o0UV4m,Bruce Hornsby,333097,album rock; classic rock; country rock; folk rock; heartland rock; mellow gold; piano rock; pop rock; singer-songwriter; soft rock,56,artist,spotify:artist:2iM28IgKg89v1o7BTQAVPo
871,spotify:artist:5lkiCO9UQ8B23dZ1o0UV4m,Dave Mason,153073,album rock; blues rock; classic rock; country rock; folk; folk rock; mellow gold; roots rock; singer-songwriter; soft rock; southern rock; yacht rock,45,artist,spotify:artist:2DWQX92uew7DlsgN0yD775
872,spotify:artist:5lkiCO9UQ8B23dZ1o0UV4m,Firefall,179950,album rock; classic rock; country rock; folk rock; mellow gold; singer-songwriter; soft rock,45,artist,spotify:artist:1tfXh4XxILEuMU2qZupFn8
873,spotify:artist:5lkiCO9UQ8B23dZ1o0UV4m,Seals and Crofts,602467,adult standards; album rock; bubblegum pop; classic rock; country rock; folk rock; mellow gold; singer-songwriter; soft rock; yacht rock,56,artist,spotify:artist:6jdObwsrIjSRnBbMw6lPBj
874,spotify:artist:5lkiCO9UQ8B23dZ1o0UV4m,Boz Scaggs,666006,adult standards; album rock; classic rock; country rock; folk rock; heartland rock; mellow gold; singer-songwriter; soft rock; yacht rock,59,artist,spotify:artist:46njgd2Rq9tZc4ZjeQMgbh
875,spotify:artist:5lkiCO9UQ8B23dZ1o0UV4m,Van Morrison,2614341,classic rock; folk; folk rock; mellow gold; rock; roots rock; singer-songwriter; soft rock,72,artist,spotify:artist:44NX2ffIYHr6D4n7RaZF7A
876,spotify:artist:5lkiCO9UQ8B23dZ1o0UV4m,Steve Winwood,892521,album rock; art rock; classic rock; country rock; folk rock; heartland rock; mellow gold; new romantic; new wave pop; pop rock; rock; singer-songwriter; soft rock; symphonic rock,61,artist,spotify:artist:5gxynDEKwNDgxGJmJjZyte
877,spotify:artist:5lkiCO9UQ8B23dZ1o0UV4m,Jefferson Starship,837082,album rock; art rock; blues rock; classic rock; folk rock; hard rock; mellow gold; rock; singer-songwriter; soft rock; symphonic rock,52,artist,spotify:artist:3HC7NcxQx2Yk0fWoRKJ0xF
878,spotify:artist:5lkiCO9UQ8B23dZ1o0UV4m,Little River Band,986374,album rock; art rock; classic rock; country rock; folk rock; mellow gold; rock; singer-songwriter; soft rock; yacht rock,60,artist,spotify:artist:6clbbhnIqpHnqxwtOWcilg
879,spotify:artist:5lkiCO9UQ8B23dZ1o0UV4m,America,1452749,album rock; art rock; classic rock; country rock; folk rock; mellow gold; rock; soft rock,66,artist,spotify:artist:35U9lQaRWSQISxQAB94Meo
880,spotify:artist:2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills, Nash & Young",1419242,album rock; blues rock; classic rock; country rock; folk; folk rock; mellow gold; psychedelic rock; rock; roots rock; soft rock; supergroup,58,artist,spotify:artist:1CYsQCypByMVgnv17qsSbQ
881,spotify:artist:2pdvghEHZJtgSXZ7cvNLou,Stephen Stills,251854,blues rock; classic rock; country rock; folk; folk rock; mellow gold; psychedelic rock; roots rock; singer-songwriter; soft rock,51,artist,spotify:artist:4WlSvDKaq1PA2Nr7cCIPxX
882,spotify:artist:2pdvghEHZJtgSXZ7cvNLou,Graham Nash,197696,country rock; folk; folk rock; mellow gold; roots rock; singer-songwriter,45,artist,spotify:artist:2E6Roj0oQnJIm2BeXwDica
883,spotify:artist:2pdvghEHZJtgSXZ7cvNLou,David Crosby,253279,cosmic american; country rock; folk rock; psychedelic rock; roots rock; singer-songwriter,41,artist,spotify:artist:59zdhVoWxSoHMc74n098Re
884,spotify:artist:2pdvghEHZJtgSXZ7cvNLou,Poco,208740,album rock; classic rock; country rock; folk; folk rock; heartland rock; mellow gold; roots rock; singer-songwriter; soft rock,48,artist,spotify:artist:0fyqyjD7pbaVzbu94ylWQR
885,spotify:artist:2pdvghEHZJtgSXZ7cvNLou,Buffalo Springfield,678414,blues rock; classic rock; country rock; folk; folk rock; mellow gold; psychedelic rock; rock; roots rock; soft rock,62,artist,spotify:artist:3eskO5m0H4yiF64vRySBjr
886,spotify:artist:2pdvghEHZJtgSXZ7cvNLou,Pure Prairie League,209752,album rock; classic rock; country rock; folk; folk rock; heartland rock; mellow gold; roots rock; singer-songwriter; soft rock,50,artist,spotify:artist:1MXwwmS2JpmsHZhdMeOL2s
887,spotify:artist:2pdvghEHZJtgSXZ7cvNLou,Dave Mason,153073,album rock; blues rock; classic rock; country rock; folk; folk rock; mellow gold; roots rock; singer-songwriter; soft rock; southern rock; yacht rock,45,artist,spotify:artist:2DWQX92uew7DlsgN0yD775
888,spotify:artist:2pdvghEHZJtgSXZ7cvNLou,Loggins & Messina,406533,album rock; classic rock; country rock; folk; folk rock; mellow gold; soft rock,53,artist,spotify:artist:7emRV8AluG3d4e5T0DZiK9
889,spotify:artist:2pdvghEHZJtgSXZ7cvNLou,Jackson Browne,1123576,album rock; classic rock; country rock; folk; folk rock; heartland rock; mellow gold; piano rock; pop rock; rock; roots rock; singer-songwriter; soft rock,62,artist,spotify:artist:5lkiCO9UQ8B23dZ1o0UV4m
890,spotify:artist:2pdvghEHZJtgSXZ7cvNLou,The Band,946171,album rock; blues rock; classic canadian rock; classic rock; cosmic american; country rock; folk; folk rock; heartland rock; mellow gold; rock; roots rock; soft rock; swamp rock,62,artist,spotify:artist:4vpDg7Y7fU982Ds30zawDA
891,spotify:artist:2pdvghEHZJtgSXZ7cvNLou,"Blood, Sweat & Tears",510518,album rock; art rock; blues rock; brill building pop; classic rock; country rock; folk; folk rock; jazz rock; mellow gold; psychedelic rock; singer-songwriter; soft rock; symphonic rock,45,artist,spotify:artist:24GaH9tRBgZjlvOhpFuKi2
892,spotify:artist:2pdvghEHZJtgSXZ7cvNLou,Traffic,510372,album rock; art rock; blues rock; british blues; classic rock; country rock; electric blues; folk; folk rock; hard rock; jam band; mellow gold; psychedelic rock; rock; roots rock; soft rock; symphonic rock,51,artist,spotify:artist:1CD77o9fbdyQFrHnUPUEsF
893,spotify:artist:2pdvghEHZJtgSXZ7cvNLou,The Byrds,854647,art rock; beatlesque; blues rock; brill building pop; classic rock; cosmic american; country rock; folk; folk rock; mellow gold; psychedelic rock; rock; roots rock; soft rock,57,artist,spotify:artist:1PCZpxHJz7WAMF8EEq8bfc
894,spotify:artist:2pdvghEHZJtgSXZ7cvNLou,Gordon Lightfoot,672826,canadian country; canadian singer-songwriter; classic rock; country rock; folk; folk rock; mellow gold; rock; roots rock; singer-songwriter; soft rock,61,artist,spotify:artist:23rleGXVOVVgTk3xgtmfE4
