Travis Tritt,64,1171919,spotify:artist:2M4Yt7oKGoYd0wqU44k4i2
Trey Songz,70,6838017,spotify:artist:2iojnBLj0qIMiKPvVhLnsH
Trick Daddy,58,917936,spotify:artist:12FHARd9fY0Tu0ila4Ua25
Trippie Redd,83,7981855,spotify:artist:6Xgp2XMz1fhVYe7i6yNAax
Trisha Yearwood,60,1064893,spotify:artist:3XlIhgydjvC4EniPFZT20j
Triumph,47,400668,spotify:artist:4YfnJEbTz8QLD5FusYFwV6
Trueno,75,3934274,spotify:artist:2x7PC78TmgqpEIjaGAZ0Oz
Twenty One Pilots,80,22608942,spotify:artist:3YQKmKGau1PzlVlkL1iodx
Twista,66,880562,spotify:artist:6vbY3hOaCAhC7VjucswgdS
Twisted Sister,63,2175708,spotify:artist:7b85ve82Sh36a3UAx74wut
Ty Dolla $ign,82,4363871,spotify:artist:7c0XG5cIJTrrAgEC3ULPiq
Ty Herndon,42,115062,spotify:artist:1Fj0R2t4HaJa3oUe8azB8R
Tyga,80,6652228,spotify:artist:5LHRHt1k9lMyONurDHEdrp
Tyler Childers,76,1361060,spotify:artist:13ZEDW6vyBF12HYcZRr4EV
"Tyler, The Creator",85,9665515,spotify:artist:4V8LLVI7PbaPR0K2TGSxFF
Type O Negative,59,653784,spotify:artist:0blJzvevdXrp21YeI2vbco
Tyrese,57,2146432,spotify:artist:08p7B5OtcUuVblvkQIlBhJ
U2,77,10251732,spotify:artist:51Blml2LZPmy7TTiAg47vQ
UB40,68,2065618,spotify:artist:69MEO1AADKg1IZrq2XLzo5
Ugly Kid Joe,55,210239,spotify:artist:3XsgWn63EnA4wYZBjVyxjf
Uncle Kracker,62,633992,spotify:artist:2DnqqkzzDKm3vAoyHtn8So
Underoath,57,538302,spotify:artist:3GzWhE2xadJiW8MqRKIVSK
Uriah Heep,52,668450,spotify:artist:45O9BwPMyywM755SYUK0sP
Us3,45,67164,spotify:artist:4LtIfuFeAamus9OOItuWDD
USA for Africa,0,188,spotify:artist:2z16cLWVwv6yhVZil2tRq8
Usher,79,10018900,spotify:artist:23zg3TcAtWQy7J6upgbUnj
Vampire Weekend,66,1816405,spotify:artist:5BvJzeQpmsdsFp4HGUYUEx
Van Cliburn,34,6742,spotify:artist:1RMjtNqKOM6V36EngDqEBw
Van Halen,72,4997135,spotify:artist:2cnMpRsOVqtPMfq7YiFE6K
Van Morrison,71,2607922,spotify:artist:44NX2ffIYHr6D4n7RaZF7A
Vance Joy,75,2678737,spotify:artist:10exVja0key0uqUkk6LJRT
Vanessa Carlton,63,559116,spotify:artist:5ILrArfIV0tMURcHJN8Q07
Vanessa Williams,54,386289,spotify:artist:75L9s8KVrhCNtBUkZFnDFW
Vangelis,59,521574,spotify:artist:4P70aqttdpJ9vuYFDmf7f6
Vanilla Ice,58,417291,spotify:artist:7GXXMm3DB1VswVcuGyInUd
Velvet Revolver,56,1318295,spotify:artist:7CHilrn81OdYjkh4uSVnYM
Vern Gosdin,46,144098,spotify:artist:4kNRotUiNCcfZhnpJJTDtl
Vertical Horizon,52,385203,spotify:artist:6Hizgjo92FnMp8wGaRUNTn
Vicente Fernández,77,7644372,spotify:artist:4PPoI9LuYeFX8V674Z1R6l
Village People,60,496830,spotify:artist:0dCKce6tJJdHvlWnDMwzPW
Vince Gill,61,488774,spotify:artist:3IhWQSrLj8EJjdvjFTpCyo
Vince Guaraldi Trio,54,114743,spotify:artist:4ytkhMSAnrDP8XzRNlw9FS
Violent Femmes,58,595741,spotify:artist:0rpMdBzQXf7aYRnu5fDBJy
Vitamin C,39,84293,spotify:artist:3OsUvoKmZA2gw8rETtxGlz
Volbeat,70,2193918,spotify:artist:0L5fC7Ogm2YwgqVCRcF1bT
Vonda Shepard,42,26836,spotify:artist:0dhxm9QdU7nzflPS6xGQ8P
W.A.S.P.,56,796753,spotify:artist:3BVkDHWRvLJEyKdvhLbjsq
Wade Hayes,35,68513,spotify:artist:3Wsbuy58Ku5N0hWjTuERRa
Wale,71,3807857,spotify:artist:67nwj3Y5sZQLl72VNUHEYE
WALK THE MOON,69,1963363,spotify:artist:6DIS6PRrLS3wbnZsf7vYic
Warrant,56,1069855,spotify:artist:7HLvzuM9p11k9lUQfSM4Rq
Warren G,63,1999700,spotify:artist:2B4ZHz4QDWJTXPFPgO5peE
Warren Zeiders,65,302151,spotify:artist:7kplJl06UmldxLKseURAYi
Warren Zevon,57,347896,spotify:artist:3mY9Ii0cL5SQxpOTAm8SHx
Waylon Jennings,67,1196108,spotify:artist:7wCjDgV6nqBsHguQXPAaIM
Weather Report,43,222398,spotify:artist:162DCkd8aDKwvjBb74Gu8b
Weezer,74,2893559,spotify:artist:3jOstUTkEu2JkjvRdBA5Gu
Wendy Carlos,28,22609,spotify:artist:5MmXZQUGs0eXP5PV79iKrB
Westside Connection,59,1188322,spotify:artist:3zNM2tRfTX6LI1lN2PlrTt
Wham!,67,2040523,spotify:artist:5lpH0xAS4fVfLkACg9DAuM
White Lion,53,754954,spotify:artist:3nLYJvqbEzs5kg2TlprxIG
White Zombie,58,1017082,spotify:artist:0CF71zaDOJWCynIkW9bSK8
Whitesnake,64,2497488,spotify:artist:3UbyYnvNIT5DFXU4WgiGpP
Whitney Houston,76,8427000,spotify:artist:6XpaIBNiVzIetEPCWDvAFP
Whodini,42,221584,spotify:artist:4dBOV77d0Fy9KcTZkieXcu
Wild Cherry,55,145430,spotify:artist:4apX9tIeHb85yPyy4F6FJG
Will Smith,67,851629,spotify:artist:41qil2VaGbD194gaEcmmyx
Willie Nelson,70,1791806,spotify:artist:5W5bDNCqJ1jbCgTxDD0Cb3
Willie Nelson & Family,7,1172,spotify:artist:0KV1YtheX8zbH3rBACpKL3
"Willie Nelson, Johnny Cash, Waylon Jennings & Kris Kristofferson",0,19,spotify:artist:2RBLAeKfQpmzwWRFLakVRe
Wilson Phillips,54,498010,spotify:artist:1yMYjh77WgOVafRkI50mim
Winger,48,421662,spotify:artist:2qQeKHrQJHLLbvDAOSO874
Wings,64,856817,spotify:artist:3sFhA6G1N0gG1pszb6kk1m
Wiz Khalifa,82,10735518,spotify:artist:137W8MRPWKqSmrBGDBFSop
Wreckx-N-Effect,44,122210,spotify:artist:6lLYZf9GpSq6Pf09g2N2xK
Wu-Tang Clan,68,2496772,spotify:artist:34EP7KEpOjXcM2TCat1ISk
Wyclef Jean,70,279426,spotify:artist:7aBzpmFXB4WWpPl2F7RjBe
Wynonna,49,418395,spotify:artist:4yiXkMbxDIZ3jgEG89NSC1
Wynton Marsalis,49,204700,spotify:artist:375zxMmh2cSgUzFFnva0O7
X Ambassadors,71,2716237,spotify:artist:3NPpFNZtSTHheNBaWC82rB
Xscape,51,1362877,spotify:artist:5z2cHsOmmmWcAPNG1oEhw0
XXXTENTACION,87,38330305,spotify:artist:15UsOTVnJzReFVN1VCnxy4
Xzibit,66,1610144,spotify:artist:4tujQJicOnuZRLiBFdp3Ou
Yanni,57,421405,spotify:artist:72qxDp6R6v22pai96pZioz
Yazoo,57,489341,spotify:artist:1G1mX30GpUJqOr1QU2eBSs
Yeah Yeah Yeahs,67,1134902,spotify:artist:3TNt4aUIxgfy9aoaft5Jj2
Yellowcard,62,1329506,spotify:artist:3zxKH0qp3nBCuPZCZT5Vaf
Yes,60,1621561,spotify:artist:7AC976RDJzL2asmZuz7qil
YG,76,2940337,spotify:artist:0A0FS04o6zMoto8OKPsDwY
Ying Yang Twins,63,940329,spotify:artist:44PA0rCQXikgOWbfY7Fq7m
YNW Melly,73,8046710,spotify:artist:1cNDP5yjU5vjeR8qMf4grg
Yo Gotti,68,3971420,spotify:artist:6Ha4aES39QiVjR0L2lwuwq
Yolanda Adams,48,621881,spotify:artist:47opbYEKDjXnRk9uLscp11
Young Buck,60,910651,spotify:artist:4pr7J7wzgObkE3DD3Izi7q
Young M.A,61,1318068,spotify:artist:7LvoDJUNGnOrPdGRzVtOJ9
Young Thug,84,7510619,spotify:artist:50co4Is1HCEo8bhOyUWKpn
YoungBoy Never Broke Again,84,9701273,spotify:artist:7wlFDEWiM5OoIAt8RSli8b
Yusuf / Cat Stevens,68,1590925,spotify:artist:08F3Y3SctIlsOEmKd6dnH8
Zac Brown Band,73,3304636,spotify:artist:6yJCxee7QumYr820xdIsjo
Zapp,52,479078,spotify:artist:396Kh0m4wGUvcMUULw71yi
Zara Larsson,76,10359280,spotify:artist:1Xylc3o4UrD53lo9CvFvVg
ZAYN,76,21372489,spotify:artist:5ZsFI1h6hIdQRw2ti0hz81
Zedd,75,5817477,spotify:artist:2qxJFvFYMEDqd7ui6kSAcq
Zhané,52,278960,spotify:artist:6cjSmkVvMvyE6tCAo1M9Is
Ziggy Marley & The Melody Makers,44,209442,spotify:artist:3Z2jmNAP2UaGa8lPpi54wD
ZZ Top,69,3721373,spotify:artist:2AM4ilv6UzW0uMRuqKtDgN
